mnist_id,classification_0_lb,classification_0_ub,classification_1_lb,classification_1_ub,classification_2_lb,classification_2_ub,classification_3_lb,classification_3_ub,classification_4_lb,classification_4_ub,classification_5_lb,classification_5_ub,classification_6_lb,classification_6_ub,classification_7_lb,classification_7_ub,classification_8_lb,classification_8_ub,classification_9_lb,classification_9_ub,classification_prediction_idx,classification_target_idx,classification_correct,classification_correct_safe_pgd_attack_success,classification_safe
1387,1.6109194636093308e-18,0.09975352320384513,1.6109194636090905e-18,0.09975352314700858,1.610919463609125e-18,0.09975352315872789,1.610919463609102e-18,0.09975352314879847,1.6109194636239706e-18,0.09975352698133201,1.6109194640010451e-18,0.09975361023327567,1.0,1.0,1.6109194636090905e-18,0.09975352314568073,1.6109194636099604e-18,0.09975352339395936,1.6109194636090905e-18,0.09975352314585492,6,6,True,False,True
1388,2.2475217652116835e-78,0.0999439442275152,2.247521765211556e-78,0.09994394376653512,2.247521765211556e-78,0.09994394376937048,2.247521765211556e-78,0.09994394377237456,2.2475217652118115e-78,0.09994394508115768,2.247521765575471e-78,0.09994508435530355,1.0,1.0,2.247521765211556e-78,0.09994394376496278,2.247521765211556e-78,0.09994394395696682,2.247521765211556e-78,0.09994394376538206,6,6,True,False,True
1389,4.4609742174789624e-11,0.09957408533860641,4.460974326175313e-11,0.09957577049316375,4.460974599923878e-11,0.09957993882343631,4.461152570501331e-11,0.10206759349807225,4.4609742233060834e-11,0.09957438628436747,4.4610179917535465e-11,0.10004679742440352,4.460974463892939e-11,0.09958301847230223,4.460974215684255e-11,0.09957404595998273,0.10347511721038213,0.99999999959851,4.4609797898465e-11,0.09966953794256381,8,8,True,False,True
1390,1.0,1.0,1.7466662837805868e-22,0.09979881322432185,1.7466662849995641e-22,0.09979944689733157,1.7466662838346608e-22,0.09979883751727807,1.746666286135265e-22,0.09980044445501846,1.7466663099154825e-22,0.0998037688351192,1.7466663383074212e-22,0.09982063106580616,1.7466662837705712e-22,0.0997987988854733,1.746666283821977e-22,0.09979883166670779,1.7466662966606997e-22,0.09981073209453645,0,0,True,False,True
1391,3.3494159909051693e-60,0.0999267704254092,3.3494159924085066e-60,0.09993028597615,3.3494159911300225e-60,0.09992704467062792,3.349415990899077e-60,0.09992676543414812,1.0,1.0,3.349415991362301e-60,0.09992709310639075,3.3494159909038367e-60,0.0999267772403534,3.3494159910719527e-60,0.0999269145602228,3.3494159915526935e-60,0.09992705761395984,3.349416011710283e-60,0.09994153721205778,4,4,True,False,True
1392,9.189699639710911e-08,0.0993673984624359,0.10569341368727445,0.9999991729270324,9.189699639883396e-08,0.09936739895939543,9.189699639708953e-08,0.09936739845680617,9.189699639793415e-08,0.09936739873899825,9.18969963970918e-08,0.09936739845760541,9.189699639709605e-08,0.09936739846009728,9.189699640002079e-08,0.09936739955858571,9.189699639710095e-08,0.0993673984601811,9.18969963970918e-08,0.09936739845743055,1,1,True,False,True
1393,1.5483245912054447e-132,0.09998066522915032,1.5483266481707144e-132,0.16878881864440395,1.5483248763003072e-132,0.10340511450942283,1.0,1.0,1.548324591447302e-132,0.09999293485815408,1.5493929205858662e-132,1.0,1.5483245914926282e-132,0.10000819588979314,1.5483308477483495e-132,0.2146064027765533,1.5483252731085393e-132,0.10695912410535043,1.5483285411691756e-132,0.1576190639947403,3,5,False,False,False
1394,1.5297139305855715e-120,0.1518871368995088,1.5297212617651842e-120,0.6639498185048794,1.0,1.0,1.5297250485495903e-120,0.722172213103722,1.529714313381178e-120,0.25869740983486594,1.529761450459508e-120,0.9932827242627137,1.5297127977504594e-120,0.20694067663350177,1.5298532617779159e-120,0.9999999993846441,1.5304888485402674e-120,1.0,1.5297137951313283e-120,0.1479606411780826,2,8,False,False,False
1395,2.4907324100162113e-86,0.1004442771946975,2.490747825036698e-86,0.38347890156261244,1.0,1.0,2.490771558419279e-86,0.39745866837826777,2.490732799609988e-86,0.10395219803585709,2.4907335653012953e-86,0.10465009956089541,2.4907323588532414e-86,0.1000295333859932,2.490838777098048e-86,0.9557182242758054,2.49073405522269e-86,0.10878030362258988,2.4907325963671032e-86,0.10204458415938325,2,2,True,False,True
1396,1.486616051012363e-17,0.09973959539120639,1.4866160475794167e-17,0.09973924804513261,1.4866160476710192e-17,0.09973926213069564,1.4866160638719483e-17,0.09974227846228059,1.48661659662003e-17,0.09980462484439377,1.4866160685341477e-17,0.09974109068965026,1.4866160475734063e-17,0.09973924690209994,1.4866160962470926e-17,0.09974392249011953,1.486616050041535e-17,0.09973945292922506,1.0,0.9999999999999998,9,9,True,False,True
1397,3.217875127468109e-103,0.09995755479841702,1.0,1.0,3.217875127468109e-103,0.09995755482690442,3.217875127468109e-103,0.09995755479792609,3.217875127468201e-103,0.09995755513357972,3.217875127468109e-103,0.09995755479799769,3.217875127468109e-103,0.09995755479817667,3.217875127468109e-103,0.09995755487406298,3.217875127468109e-103,0.09995755479837355,3.217875127468109e-103,0.09995755479811273,1,1,True,False,True
1398,2.7389740859823687e-16,0.09978589414324923,2.7389758443589214e-16,0.09991452551110298,2.739011494716652e-16,0.10159004789555635,2.740356942418001e-16,0.1949856910716913,2.7389741841518805e-16,0.09983503772966049,2.739125976985494e-16,0.10642524500195001,2.73897406351662e-16,0.09990073452573082,2.738976045053424e-16,0.09987044522814968,0.09548226305075531,0.9999999999999976,2.7390644239018824e-16,0.10649225614856546,8,8,True,False,False
1399,0.10565973103263085,0.999999238951995,8.456088202967604e-08,0.09937087315249339,8.456088427837525e-08,0.09937225834451925,8.45608822301086e-08,0.09937092304024756,8.456088201747897e-08,0.09937081675544673,8.456093547369115e-08,0.09939180141832153,8.45608865842966e-08,0.09937474208635498,8.456088203197173e-08,0.09937085649926022,8.456088200125291e-08,0.09937077866101818,8.456088834389147e-08,0.0993748761151858,0,0,True,False,True
1400,1.7660742495570407e-54,0.09991894922838628,1.766074249555108e-54,0.09991894428896486,1.7660742495551333e-54,0.09991894419247822,1.766074249555083e-54,0.09991894409405107,1.7660742496372018e-54,0.09991918449769094,1.766074251295012e-54,0.09992316708208995,1.0,1.0,1.766074249555083e-54,0.09991894404454431,1.7660742495633402e-54,0.09991897546949144,1.766074249555108e-54,0.09991894409543918,6,6,True,False,True
1401,2.7272596267292515e-08,0.09941265157724138,2.7272615849963643e-08,0.09948267688338737,2.727263639676048e-08,0.09951598907542654,2.727259637047486e-08,0.09941289877373742,2.7272596267069606e-08,0.09941267922937858,2.727260105074923e-08,0.09941842494884123,2.727259624440998e-08,0.09941260296433707,0.10526513578229621,0.9999997545465681,2.727259639392752e-08,0.09941293543798674,2.7272597027911158e-08,0.099414214428597,7,7,True,False,True
1402,7.936526637771726e-23,0.09981212262002108,7.936586821508223e-23,0.10465965255314093,1.0,1.0,7.93652682215146e-23,0.09982214354794716,7.936526646659677e-23,0.09981261163004064,7.936526693428895e-23,0.09981279104715104,7.936526603498785e-23,0.09980972485308337,7.940859668435842e-23,0.44649689602927256,7.936526620574239e-23,0.09981068123543659,7.936526605587786e-23,0.09980986431567333,2,2,True,False,True
1403,0.0,,,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1,1,True,False,False
1404,,1.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,True,False,False
1405,2.6120201828628094e-77,0.09994631284235088,2.6120201829766908e-77,0.09994797102755508,2.6120202189635997e-77,0.10001329286498989,2.6120542704933232e-77,0.1319629274271956,2.6120201819880622e-77,0.09994461905767285,1.0,1.0,2.6120206976112124e-77,0.10163017353916924,2.6120201818316424e-77,0.09994402809279677,2.6120651449257267e-77,0.17049060709383607,2.6120210706255126e-77,0.10118844896205827,5,5,True,False,True
1406,1.629448019453002e-26,0.09983145370331437,1.6294480182271317e-26,0.09983111580870876,1.6294480290203276e-26,0.09983578394405412,1.6294867867127095e-26,0.10688429112733797,1.6294480178299856e-26,0.099830811709506,1.0,1.0,1.629448043601253e-26,0.09984616058622003,1.6294480188334095e-26,0.09983120876374019,1.6294487030116567e-26,0.09997682329161142,1.6294495591231604e-26,0.1002132926851814,5,5,True,False,True
1407,8.93436917670039e-18,0.09974265771505866,8.934369176700517e-18,0.09974265772407792,1.0,1.0,8.93436917670039e-18,0.09974265771507462,8.934369176701215e-18,0.09974265774609822,8.93436917670039e-18,0.09974265771508675,8.93436917670039e-18,0.09974265771505547,8.9343691767301e-18,0.09974265886826035,8.93436917670039e-18,0.09974265771520541,8.93436917670039e-18,0.09974265771505547,2,2,True,False,True
1408,1.0,1.0,4.8490985010512944e-82,0.09996094492473817,4.8491017756019693e-82,0.10538460123030992,4.8490985418659e-82,0.10000470109261758,4.849098553626466e-82,0.10009671123299908,4.8491017050029705e-82,0.10175558823085336,4.84909851917017e-82,0.10000553936336659,4.849098546505737e-82,0.10009824155927484,4.849098514370463e-82,0.09998767483224248,4.849098945794834e-82,0.1011932439810385,0,0,True,False,True
1409,1.4014095977058372e-07,0.09935016447831041,1.4014100420658024e-07,0.09936642799619302,0.10584471944370248,0.9999987387312378,1.4014095944376757e-07,0.09935008022459874,1.4014096022875615e-07,0.09935032794109479,1.4014095944692674e-07,0.09935008073327797,1.4014095941516623e-07,0.09935007300991644,1.4014104082108203e-07,0.09937200571984695,1.4014095948913375e-07,0.09935009274709143,1.401409594163391e-07,0.09935007347337436,2,2,True,False,True
1410,8.794273198861151e-64,0.09993100527269376,8.794273204028832e-64,0.09993931403246138,1.0,1.0,8.79427320065378e-64,0.09993194636985495,8.794273221828148e-64,0.09994918528615138,8.794273199366297e-64,0.09993125446631891,8.794273198794166e-64,0.09993093752176464,8.794273261369217e-64,0.09998357761526279,8.794273200683274e-64,0.09993225646796995,8.794273198799164e-64,0.09993094246264093,2,2,True,False,True
1411,1.0,1.0,1.4248665517045435e-64,0.10007552290788627,1.4248666276106492e-64,0.10031219516364737,1.424866638735296e-64,0.10038157067033192,1.424866560160914e-64,0.10012352208853091,1.424874480608757e-64,0.11895468705182957,1.4248669734133037e-64,0.10271957139817647,1.4248665582638252e-64,0.10011312773796653,1.424866958706924e-64,0.10235709002735112,1.4248762626184916e-64,0.1411008343860003,0,0,True,False,True
1412,1.953006068114487e-13,0.09965369630642625,1.953009227531333e-13,0.100033591303507,0.10305853216380949,0.9999999999982423,1.9530060680252997e-13,0.09965368027341145,1.953006082998105e-13,0.09965569134579272,1.9530060677520005e-13,0.09965366228257616,1.953006067651337e-13,0.09965365407599867,1.9530076913249121e-13,0.09978318676989163,1.9530060681770165e-13,0.09965369303921916,1.9530060676669138e-13,0.09965365593691289,2,2,True,False,True
1413,5.036954731853901e-151,0.09997894163116589,5.0369551601843805e-151,0.10263177764471847,5.03695473757682e-151,0.10000651142302261,5.036954727931348e-151,0.09997108375486348,1.0,1.0,5.0369547310092636e-151,0.0999814026024274,5.0369547392795514e-151,0.10001518441536893,5.036954731288996e-151,0.0999874419212133,5.036954753248993e-151,0.1000251394225238,5.036954765391728e-151,0.10008917230956262,4,4,True,False,True
1414,2.3222627975798985e-258,1.0,2.3222123981150953e-258,0.9491174431218662,2.3222175657628513e-258,0.9999910533110128,2.3222156627127335e-258,0.9947598735942215,2.3222251980423524e-258,0.9999999999895193,2.322271222388267e-258,0.9999999999970042,2.3222104504125425e-258,0.2121102900215419,2.801575429359421e-253,1.0,2.3222146013866316e-258,0.9139419704690086,2.322827130754586e-258,1.0,7,9,False,False,False
1415,3.0746894061946073e-29,0.09995051362071554,3.0746910177217684e-29,0.10076562463413817,3.074731324751794e-29,0.10995608238349525,3.074742347702408e-29,0.11566407516078252,3.0746893973664164e-29,0.10004845326405375,3.0749122536022644e-29,0.1341894723175082,3.0747002577234305e-29,0.10311826339741961,3.0746903510143387e-29,0.10013055265990299,1.0,1.0,3.07469089576958e-29,0.1004222077146795,8,8,True,False,True
1416,0.10328841136495533,0.999999999991785,9.127739534732726e-13,0.09963414603346434,9.127739591684281e-13,0.09963546488563196,9.127739534318942e-13,0.09963407676358173,9.127739536473669e-13,0.09963415868799648,9.127740071774801e-13,0.09964029129921012,9.127739597783516e-13,0.09963580437633333,9.127739533811636e-13,0.09963407725918541,9.127739533451877e-13,0.0996340583159633,9.12773958853725e-13,0.09963612732147278,0,0,True,False,True
1417,2.1833044620412532e-42,0.09990585248138861,2.1833044480920563e-42,0.09989619392435879,2.183304449515868e-42,0.09989737979986703,2.18330464917154e-42,0.10009457911530856,2.1833145990038363e-42,0.1079075873412,2.183306089507725e-42,0.10054787996853788,2.1833044475284886e-42,0.09989544328890405,2.1833050747527844e-42,0.1002099208307853,2.1833046114191807e-42,0.09995849126374379,1.0,1.0,9,9,True,False,True
1418,9.682620600539169e-22,0.09979192706795235,9.68262058887145e-22,0.09979161987614076,9.682620588975889e-22,0.09979162414688521,9.68262060313221e-22,0.09979218925113956,9.682622997786385e-22,0.09987063003770409,9.682620622214688e-22,0.09979244753930297,9.682620588868906e-22,0.09979161974242756,9.68262063957361e-22,0.09979282204440898,9.682620593406004e-22,0.09979174098748575,1.0,1.0,9,9,True,False,True
1419,1.8948656504582575e-54,0.09991891238726337,1.8948656509035601e-54,0.09992066472716556,1.8948656513717512e-54,0.09992071680851772,1.8948656504462744e-54,0.09991889799674183,1.0,1.0,1.894865650761382e-54,0.09991926045765483,1.8948656504729599e-54,0.09991901530699106,1.8948656510080126e-54,0.09991980797566186,1.8948656512319698e-54,0.0999195361451451,1.8948656566987696e-54,0.0999285770497495,4,4,True,False,True
1420,3.3548378445914895e-30,0.09985178246320182,3.354837844591442e-30,0.09985178245034063,3.354837844591442e-30,0.09985178245941068,3.354837844591442e-30,0.09985178246407792,3.354837844593397e-30,0.09985178312879646,3.354837850528567e-30,0.09985332508616519,1.0,1.0,3.354837844591442e-30,0.09985178244971732,3.354837844601358e-30,0.099851786671147,3.354837844591442e-30,0.09985178245009156,6,6,True,False,True
1421,1.250231702550908e-65,0.09993291559530063,1.2502317025486696e-65,0.0999329108261225,1.2502317026001933e-65,0.09993308595423317,1.2502319141686683e-65,0.10023220462632729,1.250231702549238e-65,0.09993291251128371,1.0,1.0,1.2502317031079346e-65,0.09993606005917036,1.2502317025496643e-65,0.0999329121587761,1.2502317079958114e-65,0.0999426754946306,1.2502317174206694e-65,0.09995996073977584,5,5,True,False,True
1422,1.5588483926464649e-44,0.09990046850933143,1.558848392647085e-44,0.0999004708758409,1.5588483926671994e-44,0.09990049463065316,1.5588483926463762e-44,0.09990046842612907,1.0,1.0,1.5588483926465975e-44,0.09990046867277635,1.5588483926464427e-44,0.09990046857706603,1.558848392646531e-44,0.09990046869199982,1.558848392648525e-44,0.09990047005203097,1.5588483926730921e-44,0.09990050240068718,4,4,True,False,True
1423,1.7594552145556887e-19,0.09976750505062688,1.759455204300522e-19,0.09976632295512076,1.7594552046636585e-19,0.09976638755356132,1.7594553371947603e-19,0.09979069956504598,1.759457188785564e-19,0.10001059298017105,1.7594555443467447e-19,0.09979830040218317,1.7594552041916574e-19,0.09976629867592636,1.759455354284585e-19,0.09978211500425116,1.759455220298236e-19,0.09976777845943366,1.0,1.0,9,9,True,False,True
1424,3.2307908088889542e-50,0.09991193869544945,1.0,1.0,3.2307908088890003e-50,0.09991193871813112,3.2307908088889542e-50,0.0999119386895107,3.2307908088891836e-50,0.0999119388369093,3.2307908088889542e-50,0.09991193868991327,3.2307908088889542e-50,0.09991193869116952,3.2307908088890003e-50,0.09991193871338727,3.2307908088889542e-50,0.09991193869223919,3.2307908088889542e-50,0.09991193868990687,1,1,True,False,True
1425,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,1.0,0.0,,0.0,,0.0,,6,8,False,False,False
1426,5.962848310091841e-13,0.09963965310089719,5.962848312136994e-13,0.09963973217209635,5.962848310159949e-13,0.0996396542355813,0.10324638979404904,0.9999999999946334,5.962848310091841e-13,0.0996396531009893,5.962848328008139e-13,0.09964004228544321,5.962848310091841e-13,0.09963965310089304,5.962848311101189e-13,0.09963968288414515,5.962848310106882e-13,0.09963965352727089,5.962848361903834e-13,0.09964086457346397,3,3,True,False,True
1427,3.5208371039152985e-35,0.09987344359202145,3.520837104485237e-35,0.0998740919868303,3.520837109989339e-35,0.09987607120667756,3.520837103430218e-35,0.09987331140550046,1.0,1.0,3.520837109531027e-35,0.09987517665392384,3.520837109295866e-35,0.09987661950004796,3.5208371041043276e-35,0.09987360295707297,3.5208371199561824e-35,0.09987692760548829,3.5208372041266567e-35,0.09990993373184427,4,4,True,False,True
1428,1.5054723486337433e-31,0.0998640800488222,1.5054723366660192e-31,0.09985862372449608,1.5054723382873887e-31,0.09985963534853591,1.5054724062145002e-31,0.09991223174226788,1.5054926947502254e-31,0.11013113276859582,1.5054724885564342e-31,0.09991400841290578,1.5054723365582788e-31,0.09985852786472288,1.5054724702006597e-31,0.09991020282363192,1.5054723632922395e-31,0.09986680536036484,1.0,1.0,9,9,True,False,True
1429,2.5024034667476383e-30,0.09988510921330276,2.5024032780725517e-30,0.09985431907832984,2.5024032811026582e-30,0.09985501809177799,2.5024032786901092e-30,0.09985454141108269,2.502873854511128e-30,0.2074722055726053,2.5024033273262183e-30,0.09986253464879925,2.502403279322069e-30,0.09985480967103352,2.5024033515618066e-30,0.09987218116282981,2.5024035807999593e-30,0.09989966738851634,1.0,1.0,9,9,True,False,True
1430,2.5312750310130923e-21,0.09978735764027921,1.0,1.0,2.5312750310131465e-21,0.0997873576483077,2.5312750310130566e-21,0.09978735763720194,2.531275031016294e-21,0.09978735810678534,2.5312750310130566e-21,0.09978735763732768,2.5312750310130747e-21,0.09978735764027277,2.5312750310130923e-21,0.09978735764343678,2.5312750310130747e-21,0.09978735763966705,2.5312750310130566e-21,0.09978735763745152,1,1,True,False,True
1431,3.408949962084073e-11,0.09957815767679083,3.408949968043351e-11,0.09957839613142924,0.10379638868044071,0.9999999996931945,3.4089499620725673e-11,0.0995781573347051,3.408949962111286e-11,0.09957815880020242,3.4089499620723974e-11,0.09957815732100973,3.40894996207069e-11,0.09957815727879792,3.408950030711661e-11,0.09958018956275332,3.408949962073076e-11,0.09957815734416735,3.408949962070702e-11,0.09957815727956691,2,2,True,False,True
1432,2.2608594241678685e-100,0.09995634010514273,2.2608594241785995e-100,0.09995646550075388,1.0,1.0,2.2608594241678685e-100,0.09995634010253719,2.2608594241679327e-100,0.0999563410539418,2.2608594241678685e-100,0.09995634010232753,2.2608594241678685e-100,0.09995634010204882,2.2608594241938928e-100,0.09995652833047503,2.2608594241678685e-100,0.0999563401065414,2.2608594241678685e-100,0.09995634010206415,2,2,True,False,True
1433,1.284634508198887e-31,0.13881714834765632,1.2849415589792111e-31,0.9096873960333453,1.284665383192392e-31,0.1835522332614591,1.2846365571819922e-31,0.1792906784372984,1.284609222696221e-31,0.14459617806604597,1.2846939265165235e-31,0.17973779906540047,1.284602249422966e-31,0.12892970698394907,1.2845873101455783e-31,0.10791710039070565,1.0,1.0,1.2846449780224132e-31,0.1872665545390439,8,8,True,False,True
1434,5.868391522449884e-38,0.09988280740407413,1.0,1.0,5.868391522449968e-38,0.09988280741553728,5.868391522449884e-38,0.09988280740296511,5.868391522450135e-38,0.09988280744620485,5.868391522449884e-38,0.09988280740300984,5.868391522449884e-38,0.0998828074032066,5.868391522449968e-38,0.09988280741634985,5.868391522449884e-38,0.09988280740335097,5.868391522449884e-38,0.09988280740303666,1,1,True,False,True
1435,2.8079448035119926e-09,0.09948693857590463,2.8079445778248168e-09,0.09948216291055771,2.8079445882455103e-09,0.09948237604159149,2.8079470757390845e-09,0.09954459121072091,2.8079750045421444e-09,0.10015768346029923,2.807955347419969e-09,0.0996277638514216,2.8079445732992926e-09,0.099482027608054,2.8079458353232863e-09,0.0995013098259233,2.807946634415054e-09,0.09951055310184297,0.10455145510412947,0.9999999747284516,9,9,True,False,True
1436,2.5467864819001014e-190,0.1051688355240277,2.546786216567784e-190,0.10495400793010239,2.5467862090336214e-190,0.10148536859074372,2.54678612454222e-190,0.10009103006272074,2.546787469479271e-190,0.12474877858518889,2.546789505790448e-190,0.18922300820390978,1.0,1.0,2.546786121245852e-190,0.09997918406907129,2.5467910900379535e-190,0.3112091859620937,2.546786127464363e-190,0.10027329668774758,6,6,True,False,True
1437,2.0858869140761546e-17,0.09973782778169789,2.0858877908777734e-17,0.09992300238883535,2.0858870786434962e-17,0.09976044077811631,2.0858869068940333e-17,0.09973718159303899,1.0,0.9999999999999998,2.0858870018143735e-17,0.0997458623845155,2.0858869093610084e-17,0.09973779686624434,2.085887474782702e-17,0.09979533789666138,2.0858873716922567e-17,0.09976515074315515,2.085899281181161e-17,0.10090932768570764,4,4,True,False,True
1438,1.0,1.0,1.380366080973099e-32,0.10097922906700174,1.3803669014645395e-32,0.1012596071431598,1.3803661167695516e-32,0.10043630805446929,1.3803665923332162e-32,0.1010075155824036,1.3803916127584714e-32,0.11467845747382968,1.380395439178903e-32,0.1329264489533429,1.3803658647722695e-32,0.10017783617708706,1.3803660492029276e-32,0.10041957800154575,1.3803684903559412e-32,0.10434777229148584,0,0,True,False,True
1439,3.747675368125874e-39,0.0999255025710146,3.747675218457231e-39,0.09989070259236581,3.747675223432242e-39,0.09989110359390546,3.7476754047685357e-39,0.09999887519436229,3.7478157482305006e-39,0.15472318187296127,3.747675935233613e-39,0.10006024818636224,3.747675212509787e-39,0.09988713348070813,3.7476754387295676e-39,0.0999413313782534,3.7476753852666414e-39,0.09992202423842605,1.0,1.0,9,9,True,False,True
1440,2.670121860390667e-113,0.10050078512087189,2.670121974396776e-113,0.10267261758978567,2.670122859128961e-113,0.10603024898692313,2.670121704934973e-113,0.09997505680761956,1.0,1.0,2.670121990285898e-113,0.10132398341859757,2.670122277019559e-113,0.10368172003668671,2.670121739986932e-113,0.10030019716892424,2.6701226976717194e-113,0.10406666713233213,2.6701223262469137e-113,0.10611877642151263,4,4,True,False,True
1441,2.8233567113303273e-57,0.11228968258897037,2.823364100364484e-57,0.13221941142944157,2.82369494323849e-57,0.8403140789033972,2.8234004918354107e-57,0.17347822100451343,2.8233739485656586e-57,0.16963146089311373,2.823427009642401e-57,0.1704604644731218,2.823349021767133e-57,0.10327198729824905,2.8234333851089076e-57,0.22289452437744084,1.0,1.0,2.8234831191259687e-57,0.40573439060321553,8,8,True,False,True
1442,8.916872435166092e-08,0.09936860588057175,8.916872681155972e-08,0.09937034452177672,8.916872441025796e-08,0.09936862593450906,0.10568146305096793,0.9999991974814625,8.916872435166504e-08,0.0993686058843504,8.916872762079855e-08,0.09937001536836329,8.91687243516606e-08,0.09936860588030592,8.916872508058718e-08,0.09936902847607981,8.916872436301813e-08,0.0993686121334616,8.916873611825521e-08,0.09937409375599439,3,3,True,False,True
1443,1.187665293726798e-15,0.09970652470741578,1.1876653089543328e-15,0.09970972267240052,1.1876654135715268e-15,0.09972228574717276,1.1876821331414492e-15,0.10182455343632538,1.187665294105585e-15,0.09970733240227833,1.1876678696887333e-15,0.09995070729683687,1.1876652952524865e-15,0.0997078866159262,1.1876652924700224e-15,0.09970638191368301,0.10102255094322074,0.9999999999999893,1.187674218840778e-15,0.10097190785027328,8,8,True,False,False
1444,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,1.0,0.0,,0.0,,0.0,,6,6,True,False,False
1445,0.10426916397362596,0.9999999999999756,2.709533765978505e-15,0.09969829086649445,2.7095337663468035e-15,0.09969833192510638,2.709533765983395e-15,0.09969829123956356,2.709533765985455e-15,0.09969829203087179,2.7095337690635667e-15,0.09969843843658406,2.7095337660532044e-15,0.09969830112343302,2.709533765978601e-15,0.09969829085767186,2.7095337659802186e-15,0.09969829110398246,2.7095337681857727e-15,0.0996986683140967,0,0,True,False,True
1446,8.940812931058347e-48,0.09990735225677182,8.940812999421021e-48,0.09994497483315944,1.0,1.0,8.940812931056695e-48,0.09990735150730745,8.940812931076008e-48,0.09990736581868924,8.940812931056315e-48,0.09990735140647244,8.940812931056187e-48,0.09990735137311342,8.940812938921372e-48,0.09990979258370476,8.940812931056441e-48,0.09990735144713869,8.940812931056187e-48,0.09990735137391722,2,2,True,False,True
1447,3.818045734817361e-79,0.09994465702061561,3.818045734784698e-79,0.09994464697473233,3.8180457356339394e-79,0.0999457374771349,3.818051001605618e-79,0.10380737974254095,3.818045734906778e-79,0.09994485904993634,1.0,1.0,3.8180458679326456e-79,0.10035810731087673,3.8180457348502415e-79,0.09994474420128761,3.8180457718152485e-79,0.09998201190804545,3.8180458377626546e-79,0.1000688121089756,5,5,True,False,True
1448,1.3883808620636455e-19,0.09976756561189143,1.0,1.0,1.3883808620637933e-19,0.09976756562974905,1.3883808620636455e-19,0.09976756561185252,1.388380862063685e-19,0.09976756561713619,1.3883808620636455e-19,0.09976756561185825,1.3883808620636455e-19,0.09976756561188632,1.3883808620665753e-19,0.09976756612428449,1.3883808620636455e-19,0.09976756561189717,1.3883808620636455e-19,0.09976756561185761,1,1,True,False,True
1449,2.2006854859574175e-11,0.09958600916186881,2.200685479054258e-11,0.09958581295783293,2.20068547912109e-11,0.09958581574424386,2.200685496879871e-11,0.0995864924445752,2.200687085118136e-11,0.0996364103395574,2.2006855214841508e-11,0.09958695198282759,2.2006854790513263e-11,0.0995858128096134,2.2006854993543494e-11,0.09958638994787464,2.20068548204214e-11,0.09958589494521937,0.10372152612229173,0.9999999998019382,9,9,True,False,True
1450,5.110569132939731e-35,0.09987270915876707,5.110569132939585e-35,0.09987270911458726,5.110569132939585e-35,0.09987270911305807,5.110569132939585e-35,0.09987270911279617,5.110569132955999e-35,0.09987271544531248,5.110569133017223e-35,0.099872735013373,1.0,1.0,5.110569132939585e-35,0.09987270911275273,5.110569132939658e-35,0.09987270916017606,5.110569132939585e-35,0.09987270911282937,6,6,True,False,True
1451,1.853345595849752e-31,0.09985788273799584,1.8533455958653176e-31,0.09985790435756266,1.0,1.0,1.853345595853097e-31,0.09985788428634394,1.8533455959216274e-31,0.09985793325849342,1.8533455958514903e-31,0.09985788354108711,1.8533455958495414e-31,0.09985788254341049,1.853345596709096e-31,0.09985854275019075,1.8533455958534129e-31,0.09985788512279609,1.8533455958495414e-31,0.09985788254952649,2,2,True,False,True
1452,1.0110732356016397e-07,0.09936362063774687,1.0110732334289286e-07,0.09936355754057748,1.0110732334416414e-07,0.09936355796474915,1.0110732433307733e-07,0.09936390464524243,1.0110734213454604e-07,0.09936972901706607,1.0110732537111648e-07,0.09936405878270242,1.011073233428433e-07,0.09936355751850008,1.0110732378160393e-07,0.09936367013910774,1.0110732346245107e-07,0.09936358549213684,0.10572711470605728,0.9999990900340674,9,9,True,False,True
1453,1.271450120306448e-30,0.09985567644440563,1.2714501199215912e-30,0.0998558066610715,1.2714501225685205e-30,0.0998571548152119,1.2714501195924573e-30,0.09985543628925315,1.0,1.0,1.2714501310587861e-30,0.09985907619524605,1.2714501195239239e-30,0.09985540069284476,1.2714501236516844e-30,0.09985705517356513,1.2714501349436531e-30,0.09985930778905984,1.2715889793062277e-30,0.1827729431516991,4,4,True,False,True
1454,1.0,1.0,8.799284610818334e-84,0.10053967160876784,8.799332073805094e-84,0.137515940133574,8.799284357640257e-84,0.0999527898164735,8.799284490997124e-84,0.10008517619413916,8.799285823485514e-84,0.10056871880428865,8.79928440338935e-84,0.09998638122319096,8.799284379436661e-84,0.0999832301910572,8.799284357382414e-84,0.09995460047285633,8.79928435842279e-84,0.09995531070644034,0,0,True,False,True
1455,6.1395000068881265e-37,0.0998972880407516,6.139499901630511e-37,0.09988023446621828,6.139499918578782e-37,0.09988323025956403,6.13950032192479e-37,0.09999210242022413,6.139595978794962e-37,0.12151807037140856,6.139500579379481e-37,0.0999614149286689,6.139499900510689e-37,0.09987982535276956,6.139500756176699e-37,0.10000071427226799,6.1395000571104295e-37,0.09989714228229137,1.0,1.0,9,9,True,False,True
